"","Site","Year","Date","Plot","Location","Snow_cover","Water_cover","Land_cover","Total_cover","Observer","Notes"
"23726","prba",2012,"14-Jun-12","10","10",0,10,90,100,"apham",NA
"23727","prba",2012,"14-Jun-12","10","11",0,20,80,100,"apham",NA
"23728","prba",2012,"14-Jun-12","10","11",0,20,80,100,"apham",NA
"23729","prba",2012,"14-Jun-12","10","12",0,20,80,100,"apham",NA
"23730","prba",2012,"14-Jun-12","10","12",0,20,80,100,"apham",NA
"23731","prba",2012,"14-Jun-12","10","13",0,10,90,100,"apham",NA
"23732","prba",2012,"14-Jun-12","10","13",0,10,90,100,"apham",NA
"23733","prba",2012,"14-Jun-12","10","14",0,10,90,100,"apham",NA
"23734","prba",2012,"14-Jun-12","10","14",0,10,90,100,"apham",NA
"23735","prba",2012,"14-Jun-12","10","15",0,10,90,100,"apham",NA
"23736","prba",2012,"14-Jun-12","10","15",0,10,90,100,"apham",NA
"23737","prba",2012,"14-Jun-12","10","16",0,10,90,100,"apham",NA
"23738","prba",2012,"14-Jun-12","10","16",0,10,90,100,"apham",NA
"23739","prba",2012,"14-Jun-12","10","17",0,10,90,100,"apham",NA
"23740","prba",2012,"14-Jun-12","10","17",0,10,90,100,"apham",NA
"23741","prba",2012,"14-Jun-12","10","18",0,20,80,100,"apham",NA
"23742","prba",2012,"14-Jun-12","10","18",0,20,80,100,"apham",NA
"23743","prba",2012,"14-Jun-12","10","19",0,20,80,100,"apham",NA
"23744","prba",2012,"14-Jun-12","10","19",0,20,80,100,"apham",NA
"23745","prba",2012,"14-Jun-12","10","2",0,0,100,100,"apham",NA
"23746","prba",2012,"14-Jun-12","10","2",0,0,100,100,"apham",NA
"23747","prba",2012,"14-Jun-12","10","20",0,20,80,100,"apham",NA
"23748","prba",2012,"14-Jun-12","10","20",0,20,80,100,"apham",NA
"23749","prba",2012,"14-Jun-12","10","21",0,10,90,100,"apham",NA
"23750","prba",2012,"14-Jun-12","10","21",0,10,90,100,"apham",NA
"23751","prba",2012,"14-Jun-12","10","22",0,20,80,100,"apham",NA
"23752","prba",2012,"14-Jun-12","10","22",0,20,80,100,"apham",NA
"23753","prba",2012,"14-Jun-12","10","23",0,20,80,100,"apham",NA
"23754","prba",2012,"14-Jun-12","10","23",0,20,80,100,"apham",NA
"23755","prba",2012,"14-Jun-12","10","24",0,10,90,100,"apham",NA
"23756","prba",2012,"14-Jun-12","10","24",0,10,90,100,"apham",NA
"23757","prba",2012,"14-Jun-12","10","25",0,10,90,100,"apham",NA
"23758","prba",2012,"14-Jun-12","10","25",0,10,90,100,"apham",NA
"23759","prba",2012,"14-Jun-12","10","26",0,20,80,100,"apham",NA
"23760","prba",2012,"14-Jun-12","10","26",0,20,80,100,"apham",NA
"23761","prba",2012,"14-Jun-12","10","27",0,20,80,100,"apham",NA
"23762","prba",2012,"14-Jun-12","10","27",0,20,80,100,"apham",NA
"23763","prba",2012,"14-Jun-12","10","28",0,40,60,100,"apham",NA
"23764","prba",2012,"14-Jun-12","10","28",0,40,60,100,"apham",NA
"23765","prba",2012,"14-Jun-12","10","29",0,20,80,100,"apham",NA
"23766","prba",2012,"14-Jun-12","10","29",0,20,80,100,"apham",NA
"23767","prba",2012,"14-Jun-12","10","3",0,50,50,100,"apham",NA
"23768","prba",2012,"14-Jun-12","10","3",0,50,50,100,"apham",NA
"23769","prba",2012,"14-Jun-12","10","30",0,20,80,100,"apham",NA
"23770","prba",2012,"14-Jun-12","10","30",0,20,80,100,"apham",NA
"23771","prba",2012,"14-Jun-12","10","31",0,20,80,100,"apham",NA
"23772","prba",2012,"14-Jun-12","10","31",0,20,80,100,"apham",NA
"23773","prba",2012,"14-Jun-12","10","32",0,10,90,100,"apham",NA
"23774","prba",2012,"14-Jun-12","10","32",0,10,90,100,"apham",NA
"23775","prba",2012,"14-Jun-12","10","33",0,20,80,100,"apham",NA
"23776","prba",2012,"14-Jun-12","10","33",0,20,80,100,"apham",NA
"23777","prba",2012,"14-Jun-12","10","34",0,20,80,100,"apham",NA
"23778","prba",2012,"14-Jun-12","10","34",0,20,80,100,"apham",NA
"23779","prba",2012,"14-Jun-12","10","35",0,30,70,100,"apham",NA
"23780","prba",2012,"14-Jun-12","10","35",0,30,70,100,"apham",NA
"23781","prba",2012,"14-Jun-12","10","36",0,20,80,100,"apham",NA
"23782","prba",2012,"14-Jun-12","10","36",0,20,80,100,"apham",NA
"23783","prba",2012,"14-Jun-12","10","37",0,20,80,100,"apham",NA
"23784","prba",2012,"14-Jun-12","10","37",0,20,80,100,"apham",NA
"23785","prba",2012,"14-Jun-12","10","38",0,20,80,100,"apham",NA
"23786","prba",2012,"14-Jun-12","10","38",0,20,80,100,"apham",NA
"23787","prba",2012,"14-Jun-12","10","39",0,10,90,100,"apham",NA
"23788","prba",2012,"14-Jun-12","10","39",0,10,90,100,"apham",NA
"23789","prba",2012,"14-Jun-12","10","4",0,10,90,100,"apham",NA
"23790","prba",2012,"14-Jun-12","10","4",0,10,90,100,"apham",NA
"23791","prba",2012,"14-Jun-12","10","40",0,0,100,100,"apham",NA
"23792","prba",2012,"14-Jun-12","10","40",0,0,100,100,"apham",NA
"23793","prba",2012,"14-Jun-12","10","5",0,30,70,100,"apham",NA
"23794","prba",2012,"14-Jun-12","10","5",0,30,70,100,"apham",NA
"23795","prba",2012,"14-Jun-12","10","6",0,10,90,100,"apham",NA
"23796","prba",2012,"14-Jun-12","10","6",0,10,90,100,"apham",NA
"23797","prba",2012,"14-Jun-12","10","7",0,20,80,100,"apham",NA
"23798","prba",2012,"14-Jun-12","10","7",0,20,80,100,"apham",NA
"23799","prba",2012,"14-Jun-12","10","8",0,20,80,100,"apham",NA
"23800","prba",2012,"14-Jun-12","10","8",0,20,80,100,"apham",NA
"23801","prba",2012,"14-Jun-12","10","9",0,10,90,100,"apham",NA
"23802","prba",2012,"14-Jun-12","10","9",0,10,90,100,"apham",NA
"23803","prba",2012,"14-Jun-12","2","1",0,70,30,100,"jlautenbach",NA
"23804","prba",2012,"14-Jun-12","2","10",0,0,100,100,"jlautenbach",NA
"23805","prba",2012,"14-Jun-12","2","11",0,30,70,100,"jlautenbach",NA
"23806","prba",2012,"14-Jun-12","2","12",0,30,70,100,"jlautenbach",NA
"23807","prba",2012,"14-Jun-12","2","13",0,40,60,100,"jlautenbach",NA
"23808","prba",2012,"14-Jun-12","2","14",0,80,20,100,"jlautenbach",NA
"23809","prba",2012,"14-Jun-12","2","15",0,40,60,100,"jlautenbach",NA
"23810","prba",2012,"14-Jun-12","2","16",0,80,20,100,"jlautenbach",NA
"23811","prba",2012,"14-Jun-12","2","17",0,40,60,100,"jlautenbach",NA
"23812","prba",2012,"14-Jun-12","2","18",0,60,40,100,"jlautenbach",NA
"23813","prba",2012,"14-Jun-12","2","19",0,40,60,100,"jlautenbach",NA
"23814","prba",2012,"14-Jun-12","2","2",0,80,20,100,"jlautenbach",NA
"23815","prba",2012,"14-Jun-12","2","20",0,40,60,100,"jlautenbach",NA
"23816","prba",2012,"14-Jun-12","2","21",0,50,50,100,"jlautenbach",NA
"23817","prba",2012,"14-Jun-12","2","22",0,20,80,100,"jlautenbach",NA
"23818","prba",2012,"14-Jun-12","2","23",0,70,30,100,"jlautenbach",NA
"23819","prba",2012,"14-Jun-12","2","24",0,20,80,100,"jlautenbach",NA
"23820","prba",2012,"14-Jun-12","2","25",0,20,80,100,"jlautenbach",NA
"23821","prba",2012,"14-Jun-12","2","26",0,10,90,100,"jlautenbach",NA
"23822","prba",2012,"14-Jun-12","2","27",0,20,80,100,"jlautenbach",NA
"23823","prba",2012,"14-Jun-12","2","28",0,10,90,100,"jlautenbach",NA
"23824","prba",2012,"14-Jun-12","2","29",0,10,90,100,"jlautenbach",NA
"23825","prba",2012,"14-Jun-12","2","3",0,80,20,100,"jlautenbach",NA
"23826","prba",2012,"14-Jun-12","2","30",0,10,90,100,"jlautenbach",NA
"23827","prba",2012,"14-Jun-12","2","31",0,10,90,100,"jlautenbach",NA
"23828","prba",2012,"14-Jun-12","2","32",0,20,80,100,"jlautenbach",NA
"23829","prba",2012,"14-Jun-12","2","33",0,30,70,100,"jlautenbach",NA
"23830","prba",2012,"14-Jun-12","2","34",0,60,40,100,"jlautenbach",NA
"23831","prba",2012,"14-Jun-12","2","35",0,70,30,100,"jlautenbach",NA
"23832","prba",2012,"14-Jun-12","2","36",0,90,10,100,"jlautenbach",NA
"23833","prba",2012,"14-Jun-12","2","37",0,40,60,100,"jlautenbach",NA
"23834","prba",2012,"14-Jun-12","2","38",0,80,20,100,"jlautenbach",NA
"23835","prba",2012,"14-Jun-12","2","39",0,40,60,100,"jlautenbach",NA
"23836","prba",2012,"14-Jun-12","2","4",0,70,30,100,"jlautenbach",NA
"23837","prba",2012,"14-Jun-12","2","40",0,30,70,100,"jlautenbach",NA
"23838","prba",2012,"14-Jun-12","2","5",0,0,100,100,"jlautenbach",NA
"23839","prba",2012,"14-Jun-12","2","6",0,30,70,100,"jlautenbach",NA
"23840","prba",2012,"14-Jun-12","2","7",0,0,100,100,"jlautenbach",NA
"23841","prba",2012,"14-Jun-12","2","8",0,0,100,100,"jlautenbach",NA
"23842","prba",2012,"14-Jun-12","2","9",0,0,100,100,"jlautenbach",NA
"23843","prba",2012,"14-Jun-12","9","1",0,30,70,100,"jlautenbach",NA
"23844","prba",2012,"14-Jun-12","9","1",0,30,70,100,"jlautenbach",NA
"23845","prba",2012,"14-Jun-12","9","10",0,10,90,100,"jlautenbach",NA
"23846","prba",2012,"14-Jun-12","9","10",0,10,90,100,"jlautenbach",NA
"23847","prba",2012,"14-Jun-12","9","11",0,20,80,100,"jlautenbach",NA
"23848","prba",2012,"14-Jun-12","9","11",0,20,80,100,"jlautenbach",NA
"23849","prba",2012,"14-Jun-12","9","12",0,30,70,100,"jlautenbach",NA
"23850","prba",2012,"14-Jun-12","9","12",0,30,70,100,"jlautenbach",NA
"23851","prba",2012,"14-Jun-12","9","13",0,30,70,100,"jlautenbach",NA
"23852","prba",2012,"14-Jun-12","9","13",0,30,70,100,"jlautenbach",NA
"23853","prba",2012,"14-Jun-12","9","14",0,10,90,100,"jlautenbach",NA
"23854","prba",2012,"14-Jun-12","9","14",0,10,90,100,"jlautenbach",NA
"23855","prba",2012,"14-Jun-12","9","15",0,30,70,100,"jlautenbach",NA
"23856","prba",2012,"14-Jun-12","9","15",0,30,70,100,"jlautenbach",NA
"23857","prba",2012,"14-Jun-12","9","16",0,10,90,100,"jlautenbach",NA
"23858","prba",2012,"14-Jun-12","9","16",0,10,90,100,"jlautenbach",NA
"23859","prba",2012,"14-Jun-12","9","17",0,20,80,100,"jlautenbach",NA
"23860","prba",2012,"14-Jun-12","9","17",0,20,80,100,"jlautenbach",NA
"23861","prba",2012,"14-Jun-12","9","18",0,10,90,100,"jlautenbach",NA
"23862","prba",2012,"14-Jun-12","9","18",0,10,90,100,"jlautenbach",NA
"23863","prba",2012,"14-Jun-12","9","19",0,20,80,100,"jlautenbach",NA
"23864","prba",2012,"14-Jun-12","9","19",0,20,80,100,"jlautenbach",NA
"23865","prba",2012,"14-Jun-12","9","2",0,10,90,100,"jlautenbach",NA
"23866","prba",2012,"14-Jun-12","9","2",0,10,90,100,"jlautenbach",NA
"23867","prba",2012,"14-Jun-12","9","20",0,10,90,100,"jlautenbach",NA
"23868","prba",2012,"14-Jun-12","9","20",0,10,90,100,"jlautenbach",NA
"23869","prba",2012,"14-Jun-12","9","21",0,10,90,100,"jlautenbach",NA
"23870","prba",2012,"14-Jun-12","9","21",0,10,90,100,"jlautenbach",NA
"23871","prba",2012,"14-Jun-12","9","22",0,10,90,100,"jlautenbach",NA
"23872","prba",2012,"14-Jun-12","9","22",0,10,90,100,"jlautenbach",NA
"23873","prba",2012,"14-Jun-12","9","23",0,10,90,100,"jlautenbach",NA
"23874","prba",2012,"14-Jun-12","9","23",0,10,90,100,"jlautenbach",NA
"23875","prba",2012,"14-Jun-12","9","24",0,0,100,100,"jlautenbach",NA
"23876","prba",2012,"14-Jun-12","9","24",0,0,100,100,"jlautenbach",NA
"23877","prba",2012,"14-Jun-12","9","25",0,10,90,100,"jlautenbach",NA
"23878","prba",2012,"14-Jun-12","9","25",0,10,90,100,"jlautenbach",NA
"23879","prba",2012,"14-Jun-12","9","26",0,0,100,100,"jlautenbach",NA
"23880","prba",2012,"14-Jun-12","9","26",0,0,100,100,"jlautenbach",NA
"23881","prba",2012,"14-Jun-12","9","27",0,20,80,100,"jlautenbach",NA
"23882","prba",2012,"14-Jun-12","9","27",0,20,80,100,"jlautenbach",NA
"23883","prba",2012,"14-Jun-12","9","28",0,10,90,100,"jlautenbach",NA
"23884","prba",2012,"14-Jun-12","9","28",0,10,90,100,"jlautenbach",NA
"23885","prba",2012,"14-Jun-12","9","29",0,10,90,100,"jlautenbach",NA
"23886","prba",2012,"14-Jun-12","9","29",0,10,90,100,"jlautenbach",NA
"23887","prba",2012,"14-Jun-12","9","3",0,20,80,100,"jlautenbach",NA
"23888","prba",2012,"14-Jun-12","9","3",0,20,80,100,"jlautenbach",NA
"23889","prba",2012,"14-Jun-12","9","30",0,10,90,100,"jlautenbach",NA
"23890","prba",2012,"14-Jun-12","9","30",0,10,90,100,"jlautenbach",NA
"23891","prba",2012,"14-Jun-12","9","31",0,10,90,100,"jlautenbach",NA
"23892","prba",2012,"14-Jun-12","9","31",0,10,90,100,"jlautenbach",NA
"23893","prba",2012,"14-Jun-12","9","32",0,10,90,100,"jlautenbach",NA
"23894","prba",2012,"14-Jun-12","9","32",0,10,90,100,"jlautenbach",NA
"23895","prba",2012,"14-Jun-12","9","33",0,20,80,100,"jlautenbach",NA
"23896","prba",2012,"14-Jun-12","9","33",0,20,80,100,"jlautenbach",NA
"23897","prba",2012,"14-Jun-12","9","34",0,10,90,100,"jlautenbach",NA
"23898","prba",2012,"14-Jun-12","9","34",0,10,90,100,"jlautenbach",NA
"23899","prba",2012,"14-Jun-12","9","35",0,50,50,100,"jlautenbach",NA
"23900","prba",2012,"14-Jun-12","9","35",0,50,50,100,"jlautenbach",NA
"23901","prba",2012,"14-Jun-12","9","36",0,10,90,100,"jlautenbach",NA
"23902","prba",2012,"14-Jun-12","9","36",0,10,90,100,"jlautenbach",NA
"23903","prba",2012,"14-Jun-12","9","37",0,20,80,100,"jlautenbach",NA
"23904","prba",2012,"14-Jun-12","9","37",0,20,80,100,"jlautenbach",NA
"23905","prba",2012,"14-Jun-12","9","38",0,20,80,100,"jlautenbach",NA
"23906","prba",2012,"14-Jun-12","9","38",0,20,80,100,"jlautenbach",NA
"23907","prba",2012,"14-Jun-12","9","39",0,20,80,100,"jlautenbach",NA
"23908","prba",2012,"14-Jun-12","9","39",0,20,80,100,"jlautenbach",NA
"23909","prba",2012,"14-Jun-12","9","4",0,10,90,100,"jlautenbach",NA
"23910","prba",2012,"14-Jun-12","9","4",0,10,90,100,"jlautenbach",NA
"23911","prba",2012,"14-Jun-12","9","40",0,10,90,100,"jlautenbach",NA
"23912","prba",2012,"14-Jun-12","9","40",0,10,90,100,"jlautenbach",NA
"23913","prba",2012,"14-Jun-12","9","5",0,20,80,100,"jlautenbach",NA
"23914","prba",2012,"14-Jun-12","9","5",0,20,80,100,"jlautenbach",NA
"23915","prba",2012,"14-Jun-12","9","6",0,10,90,100,"jlautenbach",NA
"23916","prba",2012,"14-Jun-12","9","6",0,10,90,100,"jlautenbach",NA
"23917","prba",2012,"14-Jun-12","9","7",0,20,80,100,"jlautenbach",NA
"23918","prba",2012,"14-Jun-12","9","7",0,20,80,100,"jlautenbach",NA
"23919","prba",2012,"14-Jun-12","9","8",0,10,90,100,"jlautenbach",NA
"23920","prba",2012,"14-Jun-12","9","8",0,10,90,100,"jlautenbach",NA
"23921","prba",2012,"14-Jun-12","9","9",0,30,70,100,"jlautenbach",NA
"23922","prba",2012,"14-Jun-12","9","9",0,30,70,100,"jlautenbach",NA
"23923","prba",2012,"19-Jun-12","5","1",0,10,90,100,"apham",NA
"23924","prba",2012,"19-Jun-12","5","10",0,10,90,100,"apham",NA
"23925","prba",2012,"19-Jun-12","5","11",0,10,90,100,"apham",NA
"23926","prba",2012,"19-Jun-12","5","12",0,10,90,100,"apham",NA
"23927","prba",2012,"19-Jun-12","5","13",0,20,80,100,"apham",NA
"23928","prba",2012,"19-Jun-12","5","14",0,10,90,100,"apham",NA
"23929","prba",2012,"19-Jun-12","5","15",0,20,80,100,"apham",NA
"23930","prba",2012,"19-Jun-12","5","16",0,0,100,100,"apham",NA
"23931","prba",2012,"19-Jun-12","5","17",0,40,60,100,"apham",NA
"23932","prba",2012,"19-Jun-12","5","18",0,10,90,100,"apham",NA
"23933","prba",2012,"19-Jun-12","5","19",0,10,90,100,"apham",NA
"23934","prba",2012,"19-Jun-12","5","2",0,0,100,100,"apham",NA
"23935","prba",2012,"19-Jun-12","5","20",0,30,70,100,"apham",NA
"23936","prba",2012,"19-Jun-12","5","21",0,20,80,100,"apham",NA
"23937","prba",2012,"19-Jun-12","5","22",0,40,60,100,"apham",NA
"23938","prba",2012,"19-Jun-12","5","23",0,40,60,100,"apham",NA
"23939","prba",2012,"19-Jun-12","5","24",0,60,40,100,"apham",NA
"23940","prba",2012,"19-Jun-12","5","25",0,10,90,100,"apham",NA
"23941","prba",2012,"19-Jun-12","5","26",0,70,30,100,"apham",NA
"23942","prba",2012,"19-Jun-12","5","27",0,0,100,100,"apham",NA
"23943","prba",2012,"19-Jun-12","5","28",0,40,60,100,"apham",NA
"23944","prba",2012,"19-Jun-12","5","29",0,0,100,100,"apham",NA
"23945","prba",2012,"19-Jun-12","5","3",0,40,60,100,"apham",NA
"23946","prba",2012,"19-Jun-12","5","30",0,30,70,100,"apham",NA
"23947","prba",2012,"19-Jun-12","5","31",0,30,70,100,"apham",NA
"23948","prba",2012,"19-Jun-12","5","32",0,70,30,100,"apham",NA
"23949","prba",2012,"19-Jun-12","5","33",0,20,80,100,"apham",NA
"23950","prba",2012,"19-Jun-12","5","34",0,80,20,100,"apham",NA
"23951","prba",2012,"19-Jun-12","5","35",0,10,90,100,"apham",NA
"23952","prba",2012,"19-Jun-12","5","36",0,10,90,100,"apham",NA
"23953","prba",2012,"19-Jun-12","5","37",0,40,60,100,"apham",NA
"23954","prba",2012,"19-Jun-12","5","38",0,30,70,100,"apham",NA
"23955","prba",2012,"19-Jun-12","5","39",0,30,70,100,"apham",NA
"23956","prba",2012,"19-Jun-12","5","4",0,10,90,100,"apham",NA
"23957","prba",2012,"19-Jun-12","5","40",0,40,60,100,"apham",NA
"23958","prba",2012,"19-Jun-12","5","5",0,30,70,100,"apham",NA
"23959","prba",2012,"19-Jun-12","5","6",0,10,90,100,"apham",NA
"23960","prba",2012,"19-Jun-12","5","7",0,10,90,100,"apham",NA
"23961","prba",2012,"19-Jun-12","5","8",0,20,80,100,"apham",NA
"23962","prba",2012,"19-Jun-12","5","9",0,10,90,100,"apham",NA
"23963","prba",2012,"19-Jun-12","6","1",0,50,50,100,"apham,jwebber",NA
"23964","prba",2012,"19-Jun-12","6","10",0,20,80,100,"apham,jwebber",NA
"23965","prba",2012,"19-Jun-12","6","11",0,80,20,100,"apham,jwebber",NA
"23966","prba",2012,"19-Jun-12","6","12",0,40,60,100,"apham,jwebber",NA
"23967","prba",2012,"19-Jun-12","6","13",0,90,10,100,"apham,jwebber",NA
"23968","prba",2012,"19-Jun-12","6","14",0,40,60,100,"apham,jwebber",NA
"23969","prba",2012,"19-Jun-12","6","15",0,70,30,100,"apham,jwebber",NA
"23970","prba",2012,"19-Jun-12","6","16",0,30,70,100,"apham,jwebber",NA
"23971","prba",2012,"19-Jun-12","6","17",0,10,90,100,"apham,jwebber",NA
"23972","prba",2012,"19-Jun-12","6","18",0,30,70,100,"apham,jwebber",NA
"23973","prba",2012,"19-Jun-12","6","19",0,10,90,100,"apham,jwebber",NA
"23974","prba",2012,"19-Jun-12","6","2",0,50,50,100,"apham,jwebber",NA
"23975","prba",2012,"19-Jun-12","6","20",0,30,70,100,"apham,jwebber",NA
"23976","prba",2012,"19-Jun-12","6","21",0,20,80,100,"apham,jwebber",NA
"23977","prba",2012,"19-Jun-12","6","22",0,30,70,100,"apham,jwebber",NA
"23978","prba",2012,"19-Jun-12","6","23",0,20,80,100,"apham,jwebber",NA
"23979","prba",2012,"19-Jun-12","6","24",0,20,80,100,"apham,jwebber",NA
"23980","prba",2012,"19-Jun-12","6","25",0,10,90,100,"apham,jwebber",NA
"23981","prba",2012,"19-Jun-12","6","26",0,0,100,100,"apham,jwebber",NA
"23982","prba",2012,"19-Jun-12","6","27",0,10,90,100,"apham,jwebber",NA
"23983","prba",2012,"19-Jun-12","6","28",0,20,80,100,"apham,jwebber",NA
"23984","prba",2012,"19-Jun-12","6","29",0,30,70,100,"apham,jwebber",NA
"23985","prba",2012,"19-Jun-12","6","3",0,50,50,100,"apham,jwebber",NA
"23986","prba",2012,"19-Jun-12","6","30",0,30,70,100,"apham,jwebber",NA
"23987","prba",2012,"19-Jun-12","6","31",0,60,40,100,"apham,jwebber",NA
"23988","prba",2012,"19-Jun-12","6","32",0,60,40,100,"apham,jwebber",NA
"23989","prba",2012,"19-Jun-12","6","33",0,50,50,100,"apham,jwebber",NA
"23990","prba",2012,"19-Jun-12","6","34",0,70,30,100,"apham,jwebber",NA
"23991","prba",2012,"19-Jun-12","6","35",0,0,100,100,"apham,jwebber",NA
"23992","prba",2012,"19-Jun-12","6","36",0,30,70,100,"apham,jwebber",NA
"23993","prba",2012,"19-Jun-12","6","37",0,50,50,100,"apham,jwebber",NA
"23994","prba",2012,"19-Jun-12","6","38",0,60,40,100,"apham,jwebber",NA
"23995","prba",2012,"19-Jun-12","6","39",0,20,80,100,"apham,jwebber",NA
"23996","prba",2012,"19-Jun-12","6","4",0,50,50,100,"apham,jwebber",NA
"23997","prba",2012,"19-Jun-12","6","40",0,60,40,100,"apham,jwebber",NA
"23998","prba",2012,"19-Jun-12","6","5",0,50,50,100,"apham,jwebber",NA
"23999","prba",2012,"19-Jun-12","6","6",0,40,60,100,"apham,jwebber",NA
"24000","prba",2012,"19-Jun-12","6","7",0,20,80,100,"apham,jwebber",NA
"24001","prba",2012,"19-Jun-12","6","8",0,30,70,100,"apham,jwebber",NA
"24002","prba",2012,"19-Jun-12","6","9",0,20,80,100,"apham,jwebber",NA
"24003","prba",2012,"20-Jun-12","8","1",0,40,60,100,"apham",NA
"24004","prba",2012,"20-Jun-12","8","10",0,30,70,100,"apham",NA
"24005","prba",2012,"20-Jun-12","8","11",0,40,60,100,"apham",NA
"24006","prba",2012,"20-Jun-12","8","12",0,30,70,100,"apham",NA
"24007","prba",2012,"20-Jun-12","8","13",0,40,60,100,"apham",NA
"24008","prba",2012,"20-Jun-12","8","14",0,20,80,100,"apham",NA
"24009","prba",2012,"20-Jun-12","8","15",0,60,40,100,"apham",NA
"24010","prba",2012,"20-Jun-12","8","16",0,0,100,100,"apham",NA
"24011","prba",2012,"20-Jun-12","8","17",0,30,70,100,"apham",NA
"24012","prba",2012,"20-Jun-12","8","18",0,0,100,100,"apham",NA
"24013","prba",2012,"20-Jun-12","8","19",0,10,90,100,"apham",NA
"24014","prba",2012,"20-Jun-12","8","2",0,20,80,100,"apham",NA
"24015","prba",2012,"20-Jun-12","8","20",0,70,30,100,"apham",NA
"24016","prba",2012,"20-Jun-12","8","21",0,30,70,100,"apham",NA
"24017","prba",2012,"20-Jun-12","8","22",0,30,70,100,"apham",NA
"24018","prba",2012,"20-Jun-12","8","23",0,0,100,100,"apham",NA
"24019","prba",2012,"20-Jun-12","8","24",0,0,100,100,"apham",NA
"24020","prba",2012,"20-Jun-12","8","25",0,0,100,100,"apham",NA
"24021","prba",2012,"20-Jun-12","8","26",0,0,100,100,"apham",NA
"24022","prba",2012,"20-Jun-12","8","27",0,10,90,100,"apham",NA
"24023","prba",2012,"20-Jun-12","8","28",0,20,80,100,"apham",NA
"24024","prba",2012,"20-Jun-12","8","29",0,30,70,100,"apham",NA
"24025","prba",2012,"20-Jun-12","8","3",0,10,90,100,"apham",NA
"24026","prba",2012,"20-Jun-12","8","30",0,20,80,100,"apham",NA
"24027","prba",2012,"20-Jun-12","8","31",0,30,70,100,"apham",NA
"24028","prba",2012,"20-Jun-12","8","32",0,40,60,100,"apham",NA
"24029","prba",2012,"20-Jun-12","8","33",0,20,80,100,"apham",NA
"24030","prba",2012,"20-Jun-12","8","34",0,20,80,100,"apham",NA
"24031","prba",2012,"20-Jun-12","8","35",0,20,80,100,"apham",NA
"24032","prba",2012,"20-Jun-12","8","36",0,10,90,100,"apham",NA
"24033","prba",2012,"20-Jun-12","8","37",0,10,90,100,"apham",NA
"24034","prba",2012,"20-Jun-12","8","38",0,20,80,100,"apham",NA
"24035","prba",2012,"20-Jun-12","8","39",0,0,100,100,"apham",NA
"24036","prba",2012,"20-Jun-12","8","4",0,20,80,100,"apham",NA
"24037","prba",2012,"20-Jun-12","8","40",0,10,90,100,"apham",NA
"24038","prba",2012,"20-Jun-12","8","5",0,40,60,100,"apham",NA
"24039","prba",2012,"20-Jun-12","8","6",0,50,50,100,"apham",NA
"24040","prba",2012,"20-Jun-12","8","7",0,10,90,100,"apham",NA
"24041","prba",2012,"20-Jun-12","8","8",0,40,60,100,"apham",NA
"24042","prba",2012,"20-Jun-12","8","9",0,50,50,100,"apham",NA
"24043","prba",2012,"20-Jun-12","7","1",0,20,80,100,"jlautenbach",NA
"24044","prba",2012,"20-Jun-12","7","10",0,30,70,100,"jlautenbach",NA
"24045","prba",2012,"20-Jun-12","7","11",0,20,80,100,"jlautenbach",NA
"24046","prba",2012,"20-Jun-12","7","12",0,30,70,100,"jlautenbach",NA
